순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
471,하나카드,402175,하나카드,개인,비자,신용,,,
472,하나카드,402367,하나체크카드,개인,비자,체크,,,
473,BC카드,402502,우리카드,개인,비자,신용,,,우리BC카드
474,현대카드,402515,현대 비자,개인,비자,신용,,,
475,현대카드,402516,현대 비자,개인,비자,신용,,,
476,현대카드,402517,현대 비자,개인,비자,신용,,,
477,현대카드,402596,현대비자법인,법인,비자,신용,,,
478,현대카드,402822,현대비자개인,개인,비자,신용,,,
479,현대카드,402857,현대 비자,개인,비자,신용,,,
480,현대카드,402858,현대 비자,법인,비자,신용,,,
481,현대카드,402859,현대 비자,법인,비자,신용,,,
482,현대카드,402860,현대 비자,개인,비자,신용,,,
483,신한카드,402952,신한카드,개인,비자,신용,,,
484,BC카드,403012,우리카드,개인,비자,신용,,,우리BC카드
485,KB국민카드,403290,PAYCO,개인,비자,체크,,,
486,현대카드,403293,현대비자개인,개인,비자,신용,,,
487,현대카드,403302,현대비자개인,개인,비자,신용,,,
488,씨티카드,403346,씨티카드,개인,비자,신용,,,
489,BC카드,403548,우리카드,개인,비자,신용,,,우리BC카드
490,BC카드,403831,대구비씨카드,개인,비자,신용,,,
491,BC카드,403839,경남비씨카드,개인,비자,신용,,,
492,하나카드,403878,하나기업,법인,비자,신용,,,
493,신한카드,403965,국민행복체크,개인,비자,체크,,,
494,롯데카드,404149,롯데체크카드,개인,비자,체크,,,
495,BC카드,404331,대구비씨카드,개인,비자,신용,,,
496,BC카드,404332,부산비씨카드,개인,비자,신용,,,
497,BC카드,404339,경남비씨카드,개인,비자,신용,,,
498,현대카드,404577,현대비자개인,개인,비자,신용,,,
499,현대카드,404613,현대비자개인,개인,비자,신용,,,
500,현대카드,404619,현대비자개인,개인,비자,신용,,,
501,BC카드,404678,신한비씨카드,개인,비자,신용,,,
502,BC카드,404720,우리카드,개인,비자,신용,,,우리BC카드
503,삼성카드,404726,삼성비자가상,개인,비자,신용,,,
504,삼성카드,404727,삼성비자,개인,비자,신용,,,
505,삼성카드,404728,삼성비자,개인,비자,신용,,,
506,BC카드,404803,BC PLATINUM,개인,비자,신용,,,
507,BC카드,404806,BC PLATINUM,개인,비자,신용,,,
508,BC카드,404811,NH비씨카드,개인,비자,신용,,,
509,BC카드,404812,NH비씨카드,개인,비자,신용,,,
510,BC카드,404820,비씨카드,개인,비자,신용,,,
511,BC카드,40482351,SC비씨카드,개인,비자,신용,,,
512,BC카드,40482360,SC비씨카드,개인,비자,신용,,,
513,BC카드,40482361,SC비씨카드,개인,비자,신용,,,
514,BC카드,40482362,SC비씨카드,개인,비자,신용,,,
515,BC카드,40482363,SC비씨카드,개인,비자,신용,,,
516,BC카드,40482364,SC비씨카드,개인,비자,신용,,,
517,BC카드,404825,하나SK비씨카드,개인,비자,신용,,,
518,현대카드,404933,현대비자개인,개인,비자,신용,,,
519,현대카드,404947,현대비자개인,개인,비자,신용,,,
520,BC카드,405203,IBK비씨카드,개인,비자,신용,,,
521,수협은행,405207,수협카드,개인,비자,신용,,,
522,BC카드,405220,우리카드,법인,비자,신용,,,우리BC카드
523,BC카드,405331,대구비씨카드,개인,비자,신용,,,
524,BC카드,405432,부산비씨카드,개인,비자,신용,,,
525,롯데카드,405438,롯데카드,개인,비자,신용,,,
526,롯데카드,405665,롯데기프트카드,개인,비자,기프트,,,
527,현대카드,405692,현대비자개인,개인,비자,신용,,,
528,신한카드,405753,신한카드선불,개인,비자,기프트,,,
529,BC카드,406078,신한비씨카드,개인,비자,신용,,,
530,BC카드,406107,우리체크,개인,비자,체크,,,우리BC카드
531,롯데카드,406158,롯데플래티늄,개인,비자,신용,,,
532,BC카드,406703,IBK비씨카드,법인,비자,신용,,,
533,BC카드,406706,KB국민비씨카드,법인,비자,신용,,,
534,BC카드,406711,NH농협비씨카드,법인,비자,신용,,,
535,BC카드,40672360,SC비씨카드,법인,비자,신용,,,
536,BC카드,40672361,SC비씨카드,법인,비자,신용,,,
537,BC카드,40672362,SC비씨카드,법인,비자,신용,,,
538,BC카드,40672363,SC비씨카드,법인,비자,신용,,,
539,BC카드,40672364,SC비씨카드,법인,비자,신용,,,
540,BC카드,40672398,SC비씨카드,법인,비자,신용,,,
541,BC카드,406725,하나SK비씨카드,법인,비자,신용,,,
542,BC카드,406731,대구비씨카드,법인,비자,신용,,,
543,BC카드,406732,부산비씨카드,법인,비자,신용,,,
544,BC카드,406733,하나SK비씨카드,법인,비자,신용,,,
545,제주은행,406745,제주카드,개인,비자,신용,,,
546,BC카드,407407,비씨카드,개인,비자,신용,,,
547,KB국민카드,407423,KB국민카드,개인,비자,신용,,,
548,현대카드,407424,현대 비자,법인,비자,신용,,,
549,신한카드,407455,신한카드,개인,비자,신용,,,
550,KB국민카드,407467,KB기업카드,법인,비자,신용,,,
551,현대카드,407469,현대비자개인,개인,비자,신용,,,
552,BC카드,407503,IBK비씨카드,개인,비자,신용,,,
553,수협은행,407541,수협카드,법인,비자,신용,,,
554,KB국민카드,407558,KB CEO기업카드,법인,비자,신용,,,
555,삼성카드,407589,삼성비자,개인,비자,신용,,,
556,BC카드,407603,IBK비씨체크,개인,비자,체크,,,
557,현대카드,407785,법인퍼플,법인,비자,신용,,,
558,KB국민카드,407912,PAYCO,개인,비자,체크,,,
559,NH농협카드,407916,NH기업카드,법인,비자,신용,,,
560,NH농협카드,407917,NH기업카드,법인,비자,신용,,,
561,BC카드,408320,우리카드,개인,비자,신용,,,우리BC카드
562,BC카드,408539,경남비씨체크,개인,비자,체크,,,
563,신한카드,408907,신한카드법인,법인,비자,신용,,,
564,하나카드,408966,하나체크카드,개인,비자,체크,,,
565,BC카드,40908551,SC비씨카드,개인,비자,신용,,,
566,BC카드,40908560,SC비씨카드,개인,비자,신용,,,
567,BC카드,40908561,SC비씨카드,개인,비자,신용,,,
568,BC카드,40908562,SC비씨카드,개인,비자,신용,,,
569,BC카드,40908563,SC비씨카드,개인,비자,신용,,,
570,BC카드,40908564,SC비씨카드,개인,비자,신용,,,
571,NH농협카드,409216,NH카드,개인,비자,신용,,,
572,NH농협카드,409217,NH카드,개인,비자,신용,,,
573,씨티카드,410109,씨티카드,개인,비자,신용,,,
574,BC카드,410120,우리카드,법인,비자,신용,,,우리BC카드
575,BC카드,410278,신한비씨카드,개인,비자,신용,,,
576,BC카드,411072,비씨카드,개인,비자,신용,,,
577,KB국민카드,411133,KB기업시그니쳐,법인,비자,신용,,,
578,BC카드,411471,우체국체크,개인,비자,체크,,,
579,BC카드,411825,하나SK비씨카드,법인,비자,신용,,,
580,KB국민카드,411896,KB국민카드,개인,비자,신용,,,
581,KB국민카드,411897,KB국민카드,개인,비자,신용,,,
582,하나카드,411904,하나카드,개인,비자,신용,,,
583,하나카드,411905,하나카드,개인,비자,신용,,,
584,BC카드,412020,우리카드,개인,비자,신용,,,우리BC카드
585,BC카드,412921,한패스체크,개인,로컬,체크,,,
586,우리카드,412994,우리카드,개인,비자,체크,2023. 10,변경,
587,BC카드,41300500,Fint체크,개인,비자,체크,,,
588,BC카드,41300560,Fint체크,개인,비자,체크,,,
589,삼성카드,413253,삼성비자,개인,비자,신용,,,
590,현대카드,413526,현대비자개인,개인,비자,신용,,,
591,현대카드,413700,현대 비자,개인,비자,신용,,,
592,삼성카드,413720,삼성비자,개인,비자,신용,,,
593,현대카드,413780,현대비자개인,개인,비자,신용,,,
594,현대카드,413837,현대비자법인,법인,비자,신용,,,
595,BC카드,414003,IBK비씨카드,법인,비자,신용,,,
596,BC카드,414006,KB국민비씨카드,법인,비자,신용,,,
597,BC카드,414011,NH농협비씨카드,법인,비자,신용,,,
598,BC카드,414012,NH농협비씨카드,법인,비자,신용,,,
599,BC카드,414020,비씨카드,법인,비자,신용,,,
600,BC카드,41402350,SC비씨카드,법인,비자,신용,,,
601,BC카드,41402360,SC비씨카드,법인,비자,신용,,,
602,BC카드,41402361,SC비씨카드,법인,비자,신용,,,
603,BC카드,41402362,SC비씨카드,법인,비자,신용,,,
604,BC카드,41402363,SC비씨카드,법인,비자,신용,,,
605,BC카드,41402364,SC비씨카드,법인,비자,신용,,,
606,BC카드,414025,하나SK비씨카드,법인,비자,신용,,,
607,BC카드,414027,씨티비씨카드,법인,비자,신용,,,
608,BC카드,414031,대구비씨카드,법인,비자,신용,,,
609,BC카드,414032,부산비씨카드,법인,비자,신용,,,
610,BC카드,414039,경남비씨카드,법인,비자,신용,,,
611,삼성카드,414296,삼성비자가상,개인,비자,신용,,,
612,BC카드,414520,우리카드,개인,비자,신용,,,우리BC카드
613,BC카드,414625,하나SK비씨카드,법인,비자,신용,,,
614,롯데카드,414710,롯데시그니처,개인,비자,신용,,,
615,KB국민카드,414743,KB시그니쳐카드,개인,비자,신용,,,
616,현대카드,414744,현대비자법인,법인,비자,신용,,,
617,현대카드,414749,현대비자법인,법인,비자,신용,,,
618,하나카드,416206,하나카드,개인,비자,신용,,,
619,BC카드,416207,하나비씨카드,개인,비자,신용,,,
620,롯데카드,416237,롯데카드,개인,비자,신용,,,
621,BC카드,416324,우리카드,법인,비자,신용,,,우리BC카드
622,BC카드,416332,부산비씨카드,법인,비자,신용,,,
623,BC카드,416339,경남비씨카드,개인,비자,신용,,,
624,현대카드,416455,현대비자개인,개인,비자,신용,,,
625,BC카드,417103,IBK비씨카드,법인,비자,신용,,,
626,현대카드,417233,현대비자개인,개인,비자,신용,,,
627,현대카드,417256,현대비자개인,개인,비자,신용,,,
628,현대카드,418143,현대비자개인,개인,비자,신용,,,
629,신한카드,418163,신한카드,개인,비자,신용,,,
630,신한카드,418164,신한카드체크,개인,비자,체크,,,
631,현대카드,418173,현대체크카드,개인,비자,체크,,,
632,하나카드,418236,하나카드,개인,비자,신용,,,
633,BC카드,419187,하나비씨카드,개인,비자,신용,,,
634,현대카드,419696,현대비자개인,개인,비자,신용,,,
635,현대카드,419697,현대비자개인,개인,비자,신용,,,
636,현대카드,419698,현대비자법인,법인,비자,신용,,,
637,현대카드,419699,현대비자법인,법인,비자,신용,,,
638,BC카드,419803,IBK비씨체크,법인,비자,체크,,,
639,BC카드,41993343,신협체크,개인,비자,체크,,,
640,BC카드,41993344,신협체크,개인,비자,체크,,,
641,BC카드,41993360,신협체크,개인,비자,체크,,,
642,BC카드,41993361,신협체크,개인,비자,체크,,,
643,BC카드,41993362,신협체크,개인,비자,체크,,,
644,BC카드,41993363,신협체크,개인,비자,체크,,,
645,BC카드,41993364,신협체크,개인,비자,체크,,,
646,BC카드,41993365,신협체크,개인,비자,체크,,,
647,BC카드,41993366,신협체크,개인,비자,체크,,,
648,BC카드,41993367,신협체크,개인,비자,체크,,,
649,BC카드,41993368,신협체크,개인,비자,체크,,,
650,BC카드,41993369,신협체크,개인,비자,체크,,,
651,BC카드,42002544,신협체크,법인,비자,체크,,,
652,BC카드,42002560,신협체크,법인,비자,체크,,,
653,BC카드,42002561,신협체크,법인,비자,체크,,,
654,BC카드,42002562,신협체크,법인,비자,체크,,,
655,BC카드,42002563,신협체크,법인,비자,체크,,,
656,BC카드,42002564,신협체크,법인,비자,체크,,,
657,BC카드,42002565,신협체크,법인,비자,체크,,,
658,BC카드,42002566,신협체크,법인,비자,체크,,,
659,BC카드,42002567,신협체크,법인,비자,체크,,,
660,BC카드,42002568,신협체크,법인,비자,체크,,,
661,BC카드,42002569,신협체크,법인,비자,체크,,,
662,하나카드,420189,하나기업,법인,비자,신용,,,
663,하나카드,420190,하나기업,법인,비자,신용,,,
664,하나카드,420701,하나카드,개인,비자,신용,,,
665,하나카드,420707,하나기업,법인,비자,신용,,,
666,BC카드,420920,우리체크,개인,비자,체크,,,우리BC카드
667,BC카드,421111,NH비씨카드,개인,비자,신용,,,
668,BC카드,421112,NH비씨카드,개인,비자,신용,,,
669,BC카드,421120,우리카드,개인,비자,신용,,,우리BC카드
670,BC카드,421131,대구비씨카드,개인,비자,신용,,,
671,BC카드,421132,부산비씨카드,개인,비자,신용,,,
672,하나카드,421134,하나체크카드,개인,비자,체크,,,
673,BC카드,421139,경남비씨카드,개인,비자,신용,,,
674,수협은행,421418,수협카드,개인,비자,신용,,,
675,BC카드,421420,우리체크,개인,비자,체크,,,우리BC카드
676,롯데카드,421468,롯데체크카드,개인,비자,체크,,,
677,광주은행,421573,광주체크,개인,비자,체크,,,
678,수협은행,421607,수협체크,개인,비자,체크,,,
679,신한카드,421685,신한카드선불,개인,비자,기프트,,,
680,현대카드,421733,현대비자개인,개인,비자,신용,,,
681,BC카드,421820,우리카드,개인,비자,신용,,,우리BC카드
682,신한카드,422015,신한카드체크,개인,비자,체크,,,
683,신한카드,422016,신한카드,개인,비자,신용,,,
684,신한카드,422018,신한카드,개인,비자,신용,,,
685,신한카드,422155,신한카드,개인,비자,신용,,,
686,수협은행,422190,수협GIFT,개인,비자,기프트,,,
687,BC카드,422715,우리카드,개인,비자,신용,,,우리BC카드
688,BC카드,422717,우리체크,개인,비자,체크,,,우리BC카드
689,BC카드,422727,씨티비씨체크,개인,비자,체크,,,
690,신한카드,423174,국민행복신용,개인,비자,신용,,,
691,현대카드,423210,현대비자개인,개인,비자,신용,,,
692,현대카드,423217,현대비자개인,개인,비자,신용,,,
693,BC카드,423950,비씨카드,개인,비자,신용,,,
694,KB국민카드,425863,KB인피니트카드,개인,비자,신용,,,
695,현대카드,426066,현대선불카드,개인,비자,기프트,,,
696,삼성카드,426578,삼성카드,개인,비자,신용,,,
697,KB국민카드,426586,KB 기업카드,법인,비자,신용,,,
698,BC카드,426589,우리카드,개인,비자,신용,,,우리BC카드
699,BC카드,426920,우리카드,개인,비자,신용,,,우리BC카드
700,BC카드,427203,BC INFINITE,개인,비자,신용,,,
701,현대카드,427329,현대비자개인,개인,비자,신용,,,
702,BC카드,427352,새마을체크,개인,비자,체크,,,
703,BC카드,427386,우체국체크,법인,비자,체크,,,
704,BC카드,428411,NH농협비씨카드,법인,비자,신용,,,
705,BC카드,428412,NH농협비씨카드,법인,비자,신용,,,
